SPLC,lon,lat
832634,-111.743195,43.885172
181342,-75.51085,43.887074
332341,-88.505934,43.890334
832175,-111.608378,43.890934
333835,-90.993317,43.891486
508380,-93.492504,43.892309
181325,-75.389657,43.894077
333838,-91.076234,43.894783
524990,-98.139393,43.896587
314580,-85.863704,43.896683
855685,-122.738233,43.896795
838380,-116.647096,43.897076
524683,-96.92647,43.897546
722134,-104.331901,43.899304
509567,-95.058809,43.902167
333832,-90.919368,43.903308
526550,-99.860511,43.904563
855383,-121.412726,43.905164
509795,-96.373126,43.905329
732545,-108.090667,43.906968
134181,-72.142583,43.906979
855617,-122.813072,43.907249
838358,-116.431089,43.908181
135261,-73.164512,43.909631
118850,-69.813783,43.911205
119211,-69.968168,43.911224
526563,-100.059345,43.911958
855629,-123.018812,43.912096
331197,-88.040727,43.912814
838167,-116.19848,43.913279
119216,-69.875688,43.913384
507381,-91.358539,43.913393
838379,-116.692317,43.916444
331587,-88.725441,43.91701
333354,-90.267143,43.919712
832720,-112.201136,43.92235
134261,-72.672604,43.923686
856142,-116.985223,43.92441
838355,-116.325249,43.925002
731147,-105.481553,44.292155
214655,-86.043671,43.938576
722123,-104.745624,44.162342
170685,-75.135682,44.162739
507667,-93.096703,43.942712
314657,-86.095579,43.942806
731146,-105.49742,44.293947
508418,-93.880067,44.164361
331517,-88.477913,44.164382
327860,-90.806008,44.294343
131441,-72.047685,44.294551
132621,-72.682209,44.294771
331136,-87.697923,44.166845
722132,-104.3842,43.944623
856133,-117.365958,43.945378
509542,-94.861561,43.947534
333164,-89.807989,43.947679
507356,-91.386929,43.948323
314662,-86.21877,43.949899
314670,-86.416348,43.950263
331388,-88.084788,43.950367
171262,-73.415194,43.951036
333848,-91.316384,43.951708
314660,-86.281818,43.953129
832196,-111.802218,43.954095
331583,-88.679943,43.955237
832194,-111.795718,43.955874
508593,-94.788573,43.958376
832180,-111.683243,43.958693
313624,-84.945949,43.963988
526740,-101.907187,43.965297
855613,-122.881554,43.965379
507675,-93.276267,43.965757
118835,-70.024836,43.965836
507378,-92.065812,43.966177
333642,-90.406739,43.966248
181244,-75.929756,43.969079
731128,-105.285339,43.972073
524970,-98.226828,43.973401
507463,-92.133655,43.974736
838163,-116.192937,43.974944
507375,-91.954973,43.975532
838447,-116.824677,43.975694
181239,-75.922148,43.977431
508363,-93.503462,43.978632
313424,-83.887416,43.980249
134271,-72.749499,43.982483
722130,-104.420788,43.983091
507372,-91.866013,43.983621
855619,-122.889169,43.98445
508550,-94.624417,43.984501
313460,-83.960558,43.984625
855664,-124.045064,43.985173
333645,-90.505477,43.986151
526825,-102.126657,43.986566
856129,-117.231225,43.988124
507468,-92.226744,43.988437
838444,-116.8526,43.988965
838443,-116.896716,43.989075
181241,-75.615698,43.989501
526828,-102.244331,43.991476
333647,-90.688532,43.991991
855628,-123.011934,43.992594
134171,-72.118986,43.99342
524650,-96.9686,43.9991
856119,-116.986379,43.995606
856125,-117.076824,43.995702
118457,-70.061921,43.996388
855627,-122.902569,43.996521
832172,-111.568445,43.998889
855663,-124.020136,43.998985
331181,-87.724116,43.999809
509760,-96.312126,43.998934
118715,-69.66386,44.002301
524660,-97.110038,44.002622
832710,-112.221673,44.003506
328792,-91.442802,44.003878
855657,-123.700388,44.005278
333635,-90.570371,44.00613
118441,-70.261279,44.010769
333632,-90.505951,44.011458
838437,-116.915997,44.011962
856121,-116.965417,44.013003
331560,-88.533008,44.013076
333331,-90.069207,44.014639
333332,-90.07509,44.017658
855677,-123.912884,44.017893
135240,-73.170199,44.018602
507352,-91.537785,44.019736
732527,-107.959982,44.020711
526845,-102.58864,44.021485
134172,-72.094145,44.023828
333344,-90.23097,44.025101
838433,-116.918549,44.025475
333625,-90.378811,44.025876
181212,-75.843919,44.025972
507548,-92.846291,44.026388
731143,-105.338675,44.026879
507338,-91.774682,44.026947
855648,-123.451436,44.027221
855626,-122.931653,44.028319
507440,-92.470545,44.028494
507545,-92.752222,44.028655
118453,-70.111214,44.029653
856122,-116.959795,44.030778
855661,-123.859948,44.031337
507458,-92.648293,44.031632
731139,-105.333437,44.031822
331370,-88.150532,44.031973
313470,-84.023942,44.033517
855350,-121.288769,44.033713
181105,-75.77706,44.034432
526297,-101.669401,44.03653
118675,-69.53987,44.037031
181195,-75.644766,44.037634
122174,-71.676823,44.038566
855625,-123.044405,44.039911
855623,-122.988869,44.041022
507557,-92.995711,44.043051
171216,-73.456009,44.043781
855624,-123.022621,44.044261
508420,-94.003563,44.168121
170672,-75.000855,44.169316
328744,-91.234789,44.297469
507270,-93.26571,44.297987
524164,-96.758007,44.298026
507622,-93.246215,44.172714
832350,-112.226355,44.172803
508230,-94.714425,44.299862
135161,-73.240354,44.174921
132589,-72.499983,44.175033
331343,-88.244534,44.179992
313435,-83.759175,44.180679
170686,-75.052258,44.180741
509714,-96.102599,44.18097
525810,-98.364339,44.183685
171161,-73.452389,44.186191
331518,-88.456018,44.19008
721197,-104.832337,44.190278
118385,-70.136706,44.190809
327882,-90.642755,44.191169
732187,-107.904082,44.193467
314192,-85.215058,44.194609
508434,-94.204125,44.19691
855633,-123.200067,44.197236
132580,-72.50642,44.200062
181112,-75.610318,44.200221
314379,-86.257588,44.200479
508419,-93.986034,44.205221
331513,-88.45171,44.205723
834793,-116.928656,44.205937
131484,-72.060606,44.20636
118365,-70.078398,44.20701
508416,-93.985467,44.208907
509497,-96.35507,44.210658
170677,-74.993338,44.210811
314384,-86.274065,44.214182
509292,-95.142154,44.215313
507063,-91.927464,44.215993
838110,-116.105947,44.216111
314196,-85.28722,44.216888
314388,-86.28754,44.21734
509387,-95.762958,44.217923
855632,-123.203608,44.219236
834790,-116.947734,44.223926
329893,-91.830391,44.224206
509296,-95.360427,44.224677
509298,-95.472582,44.224682
171164,-73.444131,44.224747
131483,-72.054741,44.22778
509383,-95.613929,44.228931
116865,-70.517507,44.229266
118295,-70.038955,44.233104
509294,-95.254203,44.233282
313177,-83.718435,44.233882
526396,-103.388219,44.234172
509392,-95.873532,44.237262
509398,-96.051316,44.236106
313164,-83.550088,44.238382
508436,-94.316119,44.238562
524153,-96.485008,44.239072
508290,-94.971772,44.239972
118335,-70.079881,44.240888
508232,-94.965805,44.243202
526180,-100.666963,44.243574
834787,-116.971255,44.243799
313162,-83.558715,44.247702
314382,-86.297636,44.24823
132594,-72.601295,44.249224
325580,-88.440046,44.250371
328754,-91.500887,44.252975
314260,-85.415582,44.256411
314390,-86.319015,44.256679
509395,-95.975661,44.257279
132567,-72.578073,44.259501
327885,-90.78045,44.260917
721193,-104.951413,44.261378
131446,-72.062069,44.261471
509493,-96.291446,44.261912
135158,-73.257129,44.262322
171148,-73.402149,44.262921
509358,-96.011262,44.263522
834770,-117.136147,44.264127
732183,-107.962589,44.267194
325566,-88.313188,44.270426
855318,-121.167648,44.279851
313150,-83.513565,44.271742
325581,-88.436218,44.272823
313270,-84.237933,44.273614
854599,-123.169567,44.274093
509480,-96.132011,44.276082
325568,-88.3272,44.278079
731142,-105.206024,44.278833
325563,-88.27417,44.279561
325597,-88.696504,44.279576
508090,-93.97486,44.282918
314272,-85.599476,44.284079
524163,-96.69322,44.284113
731144,-105.395289,44.284841
325564,-88.31745,44.285504
325599,-88.719098,44.285524
731151,-105.297767,44.285747
508247,-94.84631,44.288113
524487,-98.424799,44.288578
325562,-88.26649,44.288743
325782,-88.76043,44.288925
327497,-90.110249,44.301431
855140,-120.827177,44.301732
854505,-123.138112,44.302087
834198,-116.081167,44.303586
118331,-70.116425,44.303646
507034,-91.992298,44.305751
171146,-73.390729,44.306201
118275,-69.97643,44.307957
313155,-83.422007,44.308037
524170,-96.80593,44.308299
327847,-90.81167,44.308395
314165,-85.414176,44.309016
133861,-73.261129,44.309661
170756,-75.453505,44.310322
855315,-121.164899,44.312549
325577,-88.548256,44.31207
834711,-117.202284,44.312235
854585,-123.168187,44.315307
731148,-105.671511,44.316533
327488,-89.893417,44.317614
131443,-72.033755,44.318121
118110,-69.770074,44.319957
509374,-95.946432,44.320372
508210,-94.460822,44.322092
524183,-96.874521,44.322965
508220,-94.604452,44.323372
327877,-91.122974,44.323392
116834,-70.57479,44.323451
524187,-96.930179,44.325385
324795,-88.171135,44.32737
325557,-88.635395,44.328257
329870,-91.920189,44.328571
325788,-88.925844,44.329805
170791,-75.458967,44.336767
314248,-85.756752,44.337794
132611,-72.75578,44.338879
327485,-89.885021,44.34022
116821,-70.63275,44.340821
118337,-70.131266,44.34362
325548,-88.43625,44.3461
731149,-105.398853,44.348419
327832,-90.322183,44.352392
855313,-121.171446,44.354224
171143,-73.399579,44.354861
324773,-87.831875,44.355287
832323,-112.182533,44.356358
328737,-91.416613,44.357207
526150,-100.375305,44.357347
325760,-89.059631,44.357628
854569,-123.166753,44.359145
850778,-117.280757,44.362476
524273,-97.388681,44.366389
525790,-100.351456,44.366668
524450,-98.040041,44.368077
854596,-123.108152,44.36828
524470,-98.226128,44.368858
524258,-97.847506,44.368617
524256,-97.723241,44.368792
328730,-91.320876,44.368865
524260,-97.138925,44.368909
731158,-105.420356,44.36966
120361,-71.607899,44.370751
133831,-72.880111,44.372132
313334,-84.411075,44.374448
854506,-123.166072,44.377752
131447,-72.026289,44.375791
524217,-97.237187,44.37653
508050,-93.944412,44.377448
118255,-69.937995,44.379273
524483,-98.295581,44.380742
133851,-73.229088,44.381037
731156,-105.445564,44.382374
732163,-108.036669,44.383063
507010,-92.051636,44.384454
327853,-91.005866,44.384865
120321,-71.168233,44.386282
509354,-95.888259,44.386922
524240,-97.549563,44.388116
854597,-123.165751,44.3897
507269,-93.249872,44.395747
525730,-100.034579,44.396044
325774,-89.197002,44.396191
325742,-88.737725,44.397599
854582,-122.72733,44.399748
133834,-72.984539,44.400071
116841,-70.705637,44.400187
327460,-89.831453,44.401384
133841,-72.991491,44.402325
850775,-117.309317,44.403866
731153,-105.457128,44.404453
731150,-105.456699,44.405445
854581,-122.666887,44.407952
526380,-103.51512,44.408486
314232,-85.399755,44.409882
116799,-70.798999,44.410053
116791,-70.79137,44.410572
324294,-88.066778,44.720981
854197,-123.006673,44.721479
731561,-106.215818,44.721805
505793,-94.484499,44.722956
312650,-85.181238,44.726449
170716,-75.319338,44.727281
312861,-85.622189,44.731063
504998,-93.965959,44.733547
505787,-94.35141,44.7344
170584,-75.114548,44.735411
854532,-122.86993,44.736099
522695,-98.504653,44.736179
505915,-94.628794,44.736868
504833,-93.593872,44.738212
733118,-108.799628,44.738243
504752,-93.123251,44.738271
731571,-106.668261,44.740339
504750,-93.116284,44.741783
854383,-123.206206,44.743384
504730,-92.847438,44.74534
505918,-94.718288,44.745843
329664,-92.799346,44.746714
854522,-122.500742,44.747942
854196,-122.941524,44.749212
120236,-71.628529,44.750531
733117,-108.757558,44.750633
132231,-72.178445,44.751299
509157,-95.712533,44.751802
170592,-74.985204,44.752131
312860,-85.616887,44.755137
327198,-90.296673,44.756352
504297,-92.859187,44.757279
521740,-97.375785,44.760685
504988,-93.848942,44.762152
328447,-91.271073,44.76394
505760,-94.171852,44.766192
504995,-93.91417,44.767536
504985,-93.785848,44.768358
504973,-93.622764,44.769146
850750,-117.834237,44.769495
504751,-93.11798,44.769724
312815,-85.44589,44.771113
505920,-94.919452,44.771385
113882,-68.779032,44.771818
505750,-94.037852,44.772112
504832,-93.581816,44.773024
852843,-121.084788,44.773298
854528,-122.616179,44.77351
312818,-85.411384,44.773794
131181,-71.748318,44.775722
325250,-88.594834,44.777136
311934,-84.754615,44.777201
733115,-108.663867,44.77809
505930,-94.996339,44.778175
324274,-88.059958,44.778998
504810,-93.342255,44.779458
115881,-69.390176,44.781492
504721,-93.047885,44.78325
504709,-93.284395,44.783325
120224,-71.582704,44.784058
113961,-68.867078,44.785433
131164,-71.808015,44.785682
504811,-93.402483,44.785956
504809,-93.330503,44.786998
113917,-68.849497,44.787621
505953,-95.35848,44.788391
327173,-89.695387,44.788778
509163,-95.807686,44.790376
505949,-95.286364,44.790604
504960,-93.596866,44.791503
115931,-69.883347,44.792188
113881,-68.76153,44.793156
505943,-95.104794,44.79369
505947,-95.201792,44.794071
113840,-68.77148,44.795161
113912,-68.887688,44.795589
328426,-91.385014,44.796423
132235,-72.210429,44.797341
504820,-93.527164,44.797444
719576,-112.75013,44.798166
504299,-92.917151,44.79827
170551,-74.981037,44.798885
115945,-69.885189,44.798937
854192,-122.807147,44.800548
504812,-93.476432,44.800766
115871,-69.30883,44.801828
506994,-95.504193,44.802345
505957,-95.459369,44.802599
854189,-123.089892,44.803523
504728,-93.246622,44.806462
731530,-106.952583,44.806623
327605,-90.311358,44.808051
328424,-91.438477,44.808627
504596,-93.365027,44.810813
521587,-97.27025,44.814262
131166,-71.875888,44.816023
133221,-73.090697,44.817019
311710,-83.305368,44.817323
328430,-91.501331,44.8194
170149,-73.503139,44.820152
504727,-93.220522,44.821962
328432,-91.503045,44.822048
120223,-71.564685,44.822239
327644,-90.400149,44.822474
854185,-122.865492,44.823038
113792,-69.228834,44.823335
731523,-106.894809,44.825003
504291,-92.956428,44.825164
850737,-117.876389,44.825353
504593,-93.297035,44.826975
509120,-95.560944,44.828587
170553,-74.922314,44.828981
113830,-68.709216,44.831014
504595,-93.289137,44.831138
113791,-69.280167,44.831237
733113,-108.675838,44.835243
731527,-106.82695,44.835879
504749,-93.118694,44.836238
504959,-93.600557,44.83765
732120,-108.413483,44.837984
732113,-108.396758,44.841193
732112,-108.394962,44.841537
854184,-122.865506,44.841835
327147,-89.655801,44.841879
504293,-92.993562,44.842232
854186,-122.953659,44.8426
504703,-93.017221,44.843
854761,-123.339066,44.554095
504706,-93.200749,44.55569
329692,-92.309007,44.559528
118040,-69.626665,44.559802
719592,-112.312126,44.56042
854552,-122.956151,44.56132
509223,-95.092273,44.561438
854740,-123.266017,44.56147
325522,-88.461313,44.562873
507110,-92.545001,44.563287
120266,-71.557509,44.563371
854563,-123.159888,44.56857
509212,-95.112059,44.571855
112901,-68.803412,44.575846
850749,-117.452745,44.576316
117105,-68.859881,44.576365
312847,-85.348702,44.576537
854739,-123.258215,44.577178
731569,-106.01474,44.577465
854547,-123.008173,44.578304
854510,-123.10835,44.578834
854731,-123.509014,44.581922
524443,-98.502522,44.58198
312892,-85.534845,44.583508
311730,-83.330543,44.583991
324772,-88.063818,44.58462
329694,-92.443707,44.585512
854546,-123.03722,44.58833
732137,-108.129959,44.587833
854722,-123.426402,44.587977
115981,-69.59603,44.588158
852883,-121.175741,44.591672
327224,-89.762731,44.59216
854733,-123.520746,44.596765
509215,-95.215923,44.597478
170721,-75.156578,44.598581
328464,-90.961073,44.598852
120284,-71.30543,44.600187
120261,-71.508863,44.600333
854544,-123.079464,44.601588
329696,-92.536493,44.601717
719595,-112.465859,44.603034
327412,-89.856283,44.603943
505820,-94.080845,44.604391
170268,-73.446379,44.604411
854958,-123.904839,44.606698
509218,-95.326778,44.606837
509313,-95.670274,44.610605
504898,-93.85225,44.611775
325299,-88.492333,44.611865
509140,-95.419579,44.616277
120252,-71.39988,44.61995
854543,-123.107976,44.622325
507188,-92.648521,44.622375
850746,-117.488605,44.623443
854964,-123.94399,44.623501
523997,-103.822099,44.624051
171114,-73.453245,44.625559
327418,-90.008021,44.626802
521987,-97.633997,44.627316
854718,-123.241486,44.627809
504895,-93.766969,44.629418
170591,-75.060848,44.629861
732127,-108.132787,44.631619
854715,-123.191045,44.632818
170232,-73.454009,44.632971
719598,-112.589354,44.633548
854550,-123.100507,44.631603
854957,-123.775714,44.634338
504762,-93.239557,44.634349
131327,-71.97901,44.635187
133721,-73.105729,44.635748
854737,-123.57915,44.637166
115989,-69.593183,44.637307
312690,-85.281893,44.638501
504793,-93.146586,44.639811
504760,-93.242378,44.639872
731565,-106.380792,44.640939
850758,-117.549216,44.64563
852860,-121.133408,44.650063
329687,-92.632331,44.651383
117111,-68.885559,44.651596
509130,-95.536705,44.652299
854951,-123.61372,44.652805
731573,-106.593974,44.653812
731567,-106.130676,44.655732
522698,-98.505482,44.656031
311960,-84.719065,44.662876
311740,-83.29085,44.662877
327425,-90.164674,44.664158
312873,-85.696547,44.664779
733143,-108.941227,44.666409
523990,-103.8433,44.666741
170597,-74.991231,44.670151
850756,-117.623145,44.670556
504862,-93.627517,44.671192
328473,-91.124568,44.675919
504863,-93.634617,44.678572
505810,-94.006667,44.680268
133292,-73.084805,44.683208
854542,-123.053771,44.689167
117201,-69.42924,44.693071
525520,-100.062877,44.689115
509153,-95.623384,44.690236
113899,-68.818787,44.696758
170220,-73.451509,44.701781
132232,-72.112536,44.703201
854713,-123.193696,44.703834
170700,-75.479015,44.705955
521983,-97.49911,44.70311
115985,-69.642114,44.707696
854534,-122.88438,44.709415
731564,-106.308171,44.710802
732123,-108.181209,44.713901
850754,-117.760591,44.714316
115961,-69.797318,44.715259
852847,-121.097283,44.708191
733119,-108.864698,44.716833
327186,-89.701843,44.717723
719578,-112.696067,44.719124
731546,-107.331827,44.955432
327622,-90.601167,44.955512
506973,-95.363821,44.956971
325546,-88.464249,44.412333
329268,-92.292527,44.957028
327120,-89.618303,44.957582
524490,-98.47664,44.41012
504719,-93.017611,44.84508
854143,-122.878604,44.958585
328161,-90.938915,44.959632
327635,-90.807893,44.962363
329265,-92.215389,44.962501
504446,-93.073543,44.96527
504598,-93.30232,44.97031
329272,-92.382042,44.969052
733111,-108.623189,44.969324
504571,-93.522527,44.969922
133616,-73.228109,44.972142
504452,-93.2278,44.9918
504562,-93.354232,44.973808
854149,-123.005469,44.974882
312420,-84.969785,44.974941
329275,-92.446721,44.975105
504557,-93.291866,44.976403
504467,-93.09195,44.976793
854154,-123.008781,44.9797
854372,-123.208516,44.979971
504275,-92.772561,44.980751
504560,-93.280619,44.98086
504456,-93.098173,44.981153
504538,-93.2278,44.9918
329280,-92.765298,44.981939
504693,-93.226819,44.982172
521520,-97.100876,44.982914
329278,-92.556543,44.984161
504690,-93.275708,44.984338
170516,-74.745896,44.984481
504550,-93.337291,44.984499
504556,-93.576933,44.985182
133116,-72.65709,44.985822
504549,-93.33054,44.987936
504692,-93.261886,44.988756
504272,-92.976253,44.989557
329285,-92.709976,44.990035
170331,-74.499876,44.991603
852384,-121.058616,44.992067
856523,-117.959457,44.992569
504546,-93.410316,44.993722
504283,-92.944115,44.994379
133118,-72.668309,44.994449
170111,-73.371134,44.995989
522655,-98.495666,44.996658
132174,-72.400683,44.99684
329138,-91.722737,44.997312
504630,-93.23475,44.99649
504273,-92.880863,44.998284
327611,-90.331285,44.998831
113661,-68.878104,45.000125
509070,-96.167367,45.001891
131131,-71.799989,45.003489
504558,-93.652005,45.005212
522658,-98.596785,45.006952
113671,-68.636982,45.010677
854129,-122.786439,45.012021
328149,-91.390223,45.013029
506964,-95.795748,45.013183
504271,-92.775429,45.015048
505693,-95.235408,45.018361
504442,-93.162153,45.020604
504559,-93.709122,45.024546
504437,-93.098117,45.024967
708787,-106.818498,45.025478
504545,-93.375015,45.025771
311640,-84.678516,45.026959
850588,-117.918128,45.027239
504621,-93.26236,45.027595
854138,-122.999124,45.027871
328148,-91.395414,45.02926
504399,-93.265252,45.029362
504543,-93.340834,45.030484
504502,-93.285638,45.030527
852382,-121.069696,45.030826
504270,-92.785837,45.031363
504501,-93.288364,45.032932
327113,-89.655025,45.034814
504505,-93.375102,45.037114
852383,-121.113603,45.038184
505482,-93.787362,45.040344
521509,-97.043381,45.041266
854311,-123.216349,45.042501
504250,-92.795213,45.043049
329142,-92.044157,45.043407
504552,-93.534995,45.043977
329132,-91.905798,45.044458
708789,-106.816019,45.045403
504503,-93.332987,45.045573
320484,-87.74976,45.046061
708798,-107.363987,45.046484
504507,-93.367792,45.046772
329145,-92.117491,45.047595
504513,-93.396741,45.048956
854136,-122.987866,45.049073
521492,-96.670687,45.049816
504406,-93.147887,45.051231
854135,-122.957598,45.051607
504428,-93.194808,45.05027
521483,-96.548881,45.051752
504554,-93.634157,45.052824
504425,-93.16181,45.053452
709886,-108.656365,45.053626
504424,-93.107498,45.057047
311334,-83.455175,45.058911
505494,-94.061433,45.062066
504660,-93.27293,45.04712
854333,-123.552955,45.063105
327413,-89.844276,44.414537
329848,-92.00473,44.416578
327454,-89.782923,44.418826
170747,-75.369027,44.420668
131410,-72.014385,44.420697
509057,-95.902369,44.849519
313110,-83.345945,44.422341
328417,-91.573399,44.850095
854568,-123.164628,44.424491
327167,-90.316253,44.851342
115941,-69.902237,44.851623
507225,-93.210882,44.428102
854188,-123.14793,44.852454
329845,-92.067834,44.428115
834196,-116.037899,44.429317
524410,-97.992176,44.431503
324767,-88.077953,44.435441
313119,-83.345926,44.436393
508033,-93.580032,44.437712
329494,-92.147954,44.438689
120323,-71.192006,44.44218
852888,-121.210764,44.442942
507024,-92.273522,44.443439
324764,-87.920794,44.443852
118056,-69.83598,44.444905
133781,-73.217469,44.44527
327268,-89.288107,44.450444
731133,-105.868439,44.451203
509330,-95.796147,44.451883
524447,-98.692411,44.452922
327822,-90.84371,44.453722
117165,-68.902914,44.453957
325748,-88.928768,44.455532
327278,-89.552165,44.457118
507222,-93.164042,44.457252
834194,-116.029547,44.457613
526430,-103.637204,44.461007
854592,-123.108221,44.46194
508027,-93.91486,44.463677
854593,-123.163327,44.463739
524254,-97.842893,44.465394
133771,-73.046421,44.466996
120290,-71.185119,44.470331
327265,-89.32064,44.471423
118315,-70.190518,44.473367
133761,-73.219156,44.473729
854588,-122.819585,44.476536
325533,-88.454169,44.476733
732140,-108.055497,44.479914
329474,-92.264148,44.483103
117152,-68.840062,44.483901
171117,-73.420149,44.484631
850772,-117.362324,44.486654
117157,-68.835166,44.487267
524252,-97.744887,44.487511
133736,-73.11029,44.489828
120351,-71.566323,44.490159
327275,-89.563626,44.490244
133751,-73.186504,44.492137
525153,-98.801503,44.494162
131418,-72.004535,44.494294
116499,-70.232201,44.497988
327452,-89.803604,44.500156
313310,-84.594404,44.50032
525720,-99.990449,44.502432
832313,-112.242245,44.50393
170746,-75.270082,44.508463
327243,-89.425812,44.51028
507135,-92.358473,44.51094
327252,-89.456413,44.511591
327250,-89.573002,44.513035
834192,-116.037322,44.513829
525157,-98.946373,44.514751
525160,-98.963777,44.515006
324741,-88.034651,44.515652
507152,-92.909873,44.517252
732138,-108.068917,44.517627
525170,-99.203367,44.518441
525350,-99.44357,44.521417
525370,-99.601889,44.523147
504787,-93.019424,44.524067
509317,-95.759669,44.524271
854579,-122.900976,44.524411
508025,-93.884221,44.524486
525710,-99.742168,44.524494
312857,-85.398587,44.524991
505960,-94.723758,44.526036
171116,-73.405121,44.526415
116701,-70.459101,44.526605
327694,-90.886724,44.52716
852885,-121.216046,44.524372
324716,-87.825852,44.529345
505970,-94.885702,44.531072
854565,-123.161081,44.531559
324744,-88.091922,44.531629
505890,-94.523257,44.532259
131367,-72.002262,44.53446
850747,-117.413363,44.536842
324740,-88.027276,44.537382
854549,-123.108336,44.537613
324749,-88.085081,44.538109
324544,-87.709784,44.538302
508013,-93.582343,44.53894
505880,-94.359951,44.539927
116721,-70.52435,44.540202
327226,-89.638244,44.541368
854539,-122.90247,44.53548
854767,-123.386667,44.541765
854763,-123.367463,44.542204
733150,-109.057138,44.543273
133741,-73.131729,44.543761
526410,-103.719431,44.544485
704793,-93.151965,44.545009
507134,-92.451072,44.546136
505980,-94.982581,44.549875
324733,-88.044755,44.550394
505860,-94.221464,44.550588
118051,-69.71409,44.551021
312853,-85.515699,44.552509
852389,-121.075046,44.855044
732111,-108.21253,44.857061
504792,-93.150706,44.857296
721117,-104.14001,44.857463
504930,-93.538193,44.859733
504736,-93.176322,44.861962
854353,-123.18621,44.863196
732114,-108.25573,44.864699
120222,-71.543375,44.864975
731542,-106.973266,44.865816
504564,-93.361852,44.865979
732115,-108.480694,44.868728
504295,-93.000785,44.870114
504569,-93.283242,44.872672
854183,-122.871126,44.874885
504701,-93.024797,44.875665
329157,-91.697126,44.876105
522670,-98.512755,44.87385
506993,-95.533776,44.877894
324256,-88.144924,44.879619
113820,-68.66564,44.881811
324254,-88.046998,44.884612
737619,-90.479796,44.884645
170141,-73.447968,44.886104
113843,-68.849426,44.88786
504717,-93.160503,44.889188
506997,-95.645468,44.889524
324240,-87.881992,44.8909
312423,-85.072529,44.890926
719574,-112.814697,44.892299
327149,-89.620745,44.892319
732117,-108.594778,44.893293
504713,-93.008,44.846
854102,-123.004041,44.899482
312430,-85.061533,44.901031
504565,-93.360886,44.901251
521560,-97.12176,44.90243
731543,-107.015002,44.902905
328158,-91.766954,44.903705
506977,-95.473022,44.904542
329155,-91.83242,44.908124
852386,-121.074716,44.909564
327617,-90.316014,44.909782
731544,-107.153633,44.910054
850733,-117.937894,44.910085
329174,-91.920441,44.912964
504733,-93.053037,44.913834
327148,-89.603581,44.915176
854330,-123.316363,44.915417
504670,-93.21332,44.915822
329160,-91.932566,44.916358
504718,-93.116124,44.917233
133211,-73.130227,44.918142
854159,-123.06007,44.91953
311344,-83.430154,44.91994
854321,-123.203275,44.920701
854318,-123.213412,44.921135
504577,-93.400714,44.922926
329172,-91.97468,44.924869
170536,-74.720495,44.92517
113679,-68.641994,44.926477
504461,-93.117779,44.929329
328110,-91.284485,44.929517
328181,-91.40936,44.929663
509060,-96.052789,44.929777
328180,-91.379049,44.931487
854317,-123.212845,44.931566
854150,-123.016728,44.968553
854145,-122.891967,44.932434
504714,-93.114556,44.933268
113680,-68.643779,44.933864
132140,-72.206315,44.936124
170341,-74.575784,44.936245
504462,-93.083577,44.936899
504561,-93.29321,44.97571
504451,-93.046483,44.941322
113675,-68.642165,44.938922
504466,-93.100724,44.940463
506980,-95.722273,44.941211
170119,-73.402658,44.941922
504473,-93.048952,44.942675
504450,-93.077022,44.952515
504729,-93.087392,44.9454
170511,-74.885643,44.946231
327615,-90.320273,44.946825
504547,-93.161657,44.94694
328169,-91.1508,44.946954
132157,-72.30676,44.948849
324252,-88.049151,44.949225
504600,-93.27046,44.98652
329262,-92.170721,44.95092
328175,-91.36986,44.951249
504471,-93.077058,44.952577
327626,-90.566363,44.952942
504459,-93.182945,44.954024
329171,-92.08362,44.955206
853403,-122.6759,45.582686
114718,-69.716063,45.583736
849986,-122.402751,45.5842
849988,-122.483462,45.585349
305558,-87.557297,45.585858
504020,-92.975012,45.586182
853354,-121.626863,45.587598
849498,-122.146826,45.589676
113288,-68.819313,45.593077
853497,-122.765741,45.593431
853471,-122.724161,45.595828
709472,-109.11381,45.5952
853515,-122.905743,45.595469
853401,-122.712264,45.595733
853518,-122.99367,45.597358
505197,-94.181072,45.597721
852320,-121.17604,45.599479
853530,-123.018503,45.600006
708744,-107.463779,45.601283
853481,-122.785288,45.599041
322822,-91.202343,45.604366
112116,-67.804211,45.604921
853513,-123.074556,45.605371
853432,-122.752497,45.606025
853480,-122.76707,45.606139
853478,-122.766511,45.606348
321678,-89.554654,45.607021
853472,-122.709392,45.607018
849936,-122.592084,45.608666
852318,-121.12617,45.608801
853427,-122.031731,45.609109
852136,-120.272275,45.610317
709812,-108.794665,45.610385
709458,-109.009607,45.610987
849987,-122.605956,45.612044
115355,-70.004895,45.615213
320428,-87.99734,45.61694
522143,-98.09137,45.617246
115341,-69.852328,45.617288
849989,-122.650798,45.61765
849496,-122.03723,45.617972
113259,-68.563799,45.619458
853526,-123.111757,45.619298
115465,-70.088657,45.622836
115471,-70.250933,45.623832
113260,-68.573979,45.624773
113286,-68.806071,45.625997
853344,-121.53548,45.626576
115351,-69.915263,45.627077
717198,-112.684097,45.628033
853418,-122.821128,45.628764
852312,-120.913908,45.628772
853423,-121.963699,45.630274
113258,-68.593405,45.630328
852332,-121.212119,45.631659
849990,-122.6873,45.628314
709455,-108.914532,45.633372
505193,-94.200424,45.633779
849494,-122.001706,45.634324
709460,-109.248813,45.63564
848793,-121.192933,45.636486
